ID,evalid,plt_cn,lat,lon,fia_landuse,fia_lu_abbr,spcd,common_name,scientific_name,count_sapling,count_tree,biomass_sapling,biomass_tree,carbon_sapling,carbon_tree,basalarea_sapling_sqft,basalarea_tree_sqft,basalarea_sapling_sfpa,basalarea_tree_sfpa
1984,SanDiego2017Curr,4.40642E+14,32.933722,-117.084522,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,1,0,313.148356,0,156.574178,0,0.40337784,0,6.560936518
1987,SanDiego2017Curr,4.40642E+14,32.902172,-117.095737,300,Developed,7595,vinegartree,Lophostemon confertus ,0,2,0,422.4260197,0,211.2130099,0,0.5424003,0,3.264190111
1990,SanDiego2017Curr,4.40642E+14,32.832041,-117.174324,300,Developed,7333,South African wild plum,Harpephyllum caffrum ,0,1,0,304.3019178,0,152.1509589,0,0.63615456,0,3.828407587
1991,SanDiego2017Curr,4.40642E+14,32.951009,-117.243337,300,Developed,8201,Canary Island pine,Pinus canariensis ,0,3,0,2375.322692,0,1187.661346,0,3.40487766,0,20.49071135
1992,SanDiego2017Curr,4.40642E+14,32.951009,-117.243337,300,Developed,730,California sycamore,Platanus racemosa ,1,1,44.97120952,113.4211305,22.48560476,56.71056525,0.07466526,0.18347256,5.597302305,1.104146358
1993,SanDiego2017Curr,4.40642E+14,32.943318,-117.231981,300,Developed,8421,Callery pear,Pyrus calleryana ,0,4,0,281.7354198,0,140.8677099,0,0.63424566,0,3.816919738
1998,SanDiego2017Curr,4.40642E+14,32.722768,-117.19538,300,Developed,8563,Brazilian peppertree,Schinus terebinthifolius ,1,0,1.714474237,0,0.857237119,0,0.00659934,0,0.545147534,0
2000,SanDiego2017Curr,4.40642E+14,32.731585,-117.230547,300,Developed,6156,Norfolk Island Pine,Araucaria excelsa ,0,1,0,45.70179942,0,22.85089971,0,0.15903864,0,0.957101897
2001,SanDiego2017Curr,4.40642E+14,32.726084,-117.260694,300,Developed,992,melaleuca,Melaleuca quinquenervia ,0,1,0,1047.675748,0,523.837874,0,1.4848515,0,8.935905054
2002,SanDiego2017Curr,4.40642E+14,32.759356,-117.242063,300,Developed,7489,Chinese juniper,Juniperus chinensis ,0,1,0,46.63467121,0,23.31733561,0,0.15903864,0,0.957101897
2006,SanDiego2017Curr,4.40642E+14,32.946225,-117.241296,300,Developed,6034,yellowwood,Afrocarpus falcatus ,0,3,0,325.1546899,0,162.577345,0,0.62333766,0,3.751274889
2007,SanDiego2017Curr,4.40642E+14,32.946225,-117.241296,300,Developed,6480,European fan palm,Chamaerops humilis ,0,1,0,318.6779606,0,159.3389803,0,0.5454,0,3.282242444
2008,SanDiego2017Curr,4.40642E+14,32.946225,-117.241296,300,Developed,6997,bronze loquat,Eriobotrya deflexa ,0,1,0,92.8987913,0,46.44939565,0,0.196344,0,1.18160728
2009,SanDiego2017Curr,4.40642E+14,32.946225,-117.241296,300,Developed,6999,loquat,Eriobotrya spp. ,1,0,63.96349287,0,31.98174644,0,0.1104435,0,8.279428172,0
2010,SanDiego2017Curr,4.40642E+14,32.946225,-117.241296,300,Developed,8150,pygmy date palm,Phoenix roebelenii ,0,9,0,1187.723901,0,593.8619505,0,2.98873746,0,17.98636037
2013,SanDiego2017Curr,4.40642E+14,32.715083,-117.171855,300,Developed,6034,yellowwood,Afrocarpus falcatus ,0,1,0,537.1063669,0,268.5531834,0,0.8521875,0,5.128503819
2017,SanDiego2017Curr,4.40642E+14,32.731902,-117.147184,300,Developed,511,Tasmanian bluegum,Eucalyptus globulus ,1,7,18.53866417,2243.067689,9.269332084,1121.533844,0.03686904,3.1475034,2.763897997,18.94182115
2018,SanDiego2017Curr,4.40642E+14,32.731902,-117.147184,300,Developed,7040,redbox,Eucalyptus polyanthemos ,0,2,0,203.054038,0,101.527019,0,0.36792684,0,2.214200753
2020,SanDiego2017Curr,4.40642E+14,32.693893,-117.126591,300,Developed,6124,Annona cherimola,Annona cherimola ,1,0,34.10890526,0,17.05445263,0,0.0668115,0,5.008542968,0
2021,SanDiego2017Curr,4.40642E+14,32.693893,-117.126591,300,Developed,760,cherry and plum spp.,Prunus spp. ,0,1,0,81.60349718,0,40.80174859,0,0.33182136,0,1.996916303
2022,SanDiego2017Curr,4.40642E+14,32.948876,-117.228343,300,Developed,6034,yellowwood,Afrocarpus falcatus ,0,2,0,482.5169842,0,241.2584921,0,0.9086364,0,5.468215912
2023,SanDiego2017Curr,4.40642E+14,32.948876,-117.228343,300,Developed,8201,Canary Island pine,Pinus canariensis ,0,1,0,352.4529938,0,176.2264969,0,0.93596094,0,5.632656258
2030,SanDiego2017Curr,4.40642E+14,32.978036,-117.156721,200,Rangeland,801,California live oak,Quercus agrifolia ,1,0,38.92726168,0,19.46363084,0,0.05939406,0,4.452492484,0
2031,SanDiego2017Curr,4.40642E+14,32.978036,-117.156721,200,Rangeland,8504,arroyo willow,Salix lasiolepis ,6,15,162.499832,3781.90208,81.249916,1890.95104,0.31213242,5.7684231,23.39909503,34.71463721
2036,SanDiego2017Curr,4.40642E+14,32.907907,-117.130174,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,1,0,631.5645415,0,315.7822708,0,1.00877184,0,6.070835625
2044,SanDiego2017Curr,4.40642E+14,32.700289,-117.156661,300,Developed,7433,sentrypalm,Howeia forsteriana ,0,3,0,182.0173121,0,91.00865604,0,0.51453036,0,3.096467522
2045,SanDiego2017Curr,4.40642E+14,32.700289,-117.156661,300,Developed,7482,black poui,Jacaranda mimosifolia ,0,2,0,180.5453008,0,90.27265041,0,0.38685222,0,2.328094566
2046,SanDiego2017Curr,4.40642E+14,32.700289,-117.156661,300,Developed,8152,date palm,Phoenix dactylifera ,0,4,0,4718.013139,0,2359.006569,0,6.33640266,0,38.13276449
2048,SanDiego2017Curr,4.40642E+14,32.688395,-117.033778,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,0,1,0,55.60775313,0,27.80387656,0,0.25219296,0,1.517708906
2050,SanDiego2017Curr,4.40642E+14,32.873002,-117.195758,300,Developed,730,California sycamore,Platanus racemosa ,0,2,0,190.0080804,0,95.00404019,0,0.34889238,0,2.099650492
2051,SanDiego2017Curr,4.40642E+14,32.744435,-117.132916,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,2,0,1197.95842,0,598.97921,0,1.6135659,0,9.710514271
2052,SanDiego2017Curr,4.40642E+14,32.778179,-117.204446,300,Developed,7147,feijoa,Feijoa sellowiana ,0,2,0,160.90726,0,80.45362998,0,0.39366972,0,2.369122596
2053,SanDiego2017Curr,4.40642E+14,32.778179,-117.204446,300,Developed,7153,Roxburgh fig,Ficus auriculata ,0,1,0,131.351679,0,65.67583948,0,0.29866104,0,1.797355962
2054,SanDiego2017Curr,4.40642E+14,32.778179,-117.204446,300,Developed,8350,apricot,Prunus armeniaca ,0,1,0,91.47778919,0,45.73889459,0,0.1649835,0,0.992878339
2058,SanDiego2017Curr,4.40642E+14,32.904194,-117.183711,300,Developed,992,melaleuca,Melaleuca quinquenervia ,0,9,0,5618.097114,0,2809.048557,0,7.9197534,0,47.66144253
2062,SanDiego2017Curr,4.40642E+14,32.892622,-117.151462,300,Developed,8421,Callery pear,Pyrus calleryana ,0,1,0,108.9457276,0,54.47286381,0,0.24483006,0,1.473398633
2066,SanDiego2017Curr,4.40642E+14,32.820466,-117.13474,300,Developed,8815,tipa,Tipuana tipu ,0,4,0,2122.795577,0,1061.397788,0,2.83858884,0,17.08275903
2067,SanDiego2017Curr,4.40642E+14,32.820466,-117.13474,300,Developed,8885,Washington fan palm,Washingtonia robusta ,0,3,0,1658.19166,0,829.09583,0,2.30507856,0,13.87206947
2068,SanDiego2017Curr,4.40642E+14,32.815771,-117.12169,300,Developed,8201,Canary Island pine,Pinus canariensis ,0,1,0,1516.834098,0,758.4170492,0,1.72804536,0,10.39945696
2069,SanDiego2017Curr,4.40642E+14,32.815771,-117.12169,300,Developed,730,California sycamore,Platanus racemosa ,0,2,0,224.9916743,0,112.4958372,0,0.49702302,0,2.991107539
2070,SanDiego2017Curr,4.40642E+14,32.815771,-117.12169,300,Developed,8421,Callery pear,Pyrus calleryana ,0,2,0,334.4768528,0,167.2384264,0,0.45071856,0,2.712445156
2071,SanDiego2017Curr,4.40642E+14,32.83445,-117.173497,300,Developed,611,sweetgum,Liquidambar styraciflua ,0,2,0,561.5235816,0,280.7617908,0,1.01711646,0,6.121053934
2072,SanDiego2017Curr,4.40642E+14,32.844733,-117.214744,300,Developed,929,weeping willow,Salix x sepulcralis ,0,1,0,96.76113182,0,48.38056591,0,0.25219296,0,1.517708906
2074,SanDiego2017Curr,4.40642E+14,32.690516,-117.236045,400,Other,7030,sugargum,Eucalyptus cladocalyx ,0,2,0,22392.84087,0,11196.42044,0,14.85435078,0,127.7059579
2077,SanDiego2017Curr,4.40642E+14,32.728853,-117.11224,300,Developed,7040,redbox,Eucalyptus polyanthemos ,0,2,0,283.3282201,0,141.6641101,0,0.3733263,0,2.246694953
2083,SanDiego2017Curr,4.40642E+14,33.028929,-117.051313,300,Developed,511,Tasmanian bluegum,Eucalyptus globulus ,0,2,0,17079.19999,0,8539.599993,0,12.81755448,0,77.13663613
2086,SanDiego2017Curr,4.40642E+14,32.827896,-117.188442,300,Developed,7482,black poui,Jacaranda mimosifolia ,0,2,0,491.9954411,0,245.9977205,0,1.06996572,0,6.439103227
2088,SanDiego2017Curr,4.40642E+14,32.921229,-117.241729,300,Developed,8421,Callery pear,Pyrus calleryana ,0,2,0,262.4204913,0,131.2102457,0,0.5467635,,20.56530031
2089,SanDiego2017Curr,4.40642E+14,32.921229,-117.241729,400,Other,8504,arroyo willow,Salix lasiolepis ,0,1,0,68.25319396,0,34.12659698,0,0.14185854,0,1.016322928
2090,SanDiego2017Curr,4.40642E+14,32.917788,-117.218047,300,Developed,652,southern magnolia,Magnolia grandiflora ,1,0,56.99420875,0,28.49710437,0,0.10558944,0,7.915542193,0
2091,SanDiego2017Curr,4.40642E+14,32.913494,-117.225563,300,Developed,6019,Sydney golden wattle,Acacia longifolia ,0,4,0,331.8175346,0,165.9087673,0,0.72505476,0,4.363413105
2101,SanDiego2017Curr,4.40642E+14,32.702421,-117.121823,300,Developed,6252,bauhinia,Bauhinia x blakeana ,0,1,0,106.5120534,0,53.25602671,0,0.20965176,0,1.261693996
2102,SanDiego2017Curr,4.40642E+14,32.702421,-117.121823,300,Developed,7489,Chinese juniper,Juniperus chinensis ,0,1,0,146.3386255,0,73.16931275,0,0.48191544,0,2.900189424
2103,SanDiego2017Curr,4.40642E+14,32.706828,-117.097877,300,Developed,6259,whiteflower kurrajong,Brachychiton populneum ,1,4,67.57380648,371.4372162,33.78690324,185.7186081,0.11540664,0.75603348,8.651491364,4.549844476
2104,SanDiego2017Curr,4.40642E+14,32.706828,-117.097877,300,Developed,7595,vinegartree,Lophostemon confertus ,0,1,0,91.81985143,0,45.90992572,0,0.1649835,0,0.992878339
2106,SanDiego2017Curr,4.40642E+14,32.706936,-117.071029,300,Developed,7160,Chinese banyan,Ficus microcarpa ,0,5,0,1107.112241,0,553.5561204,0,1.92177144,0,11.56530948
2107,SanDiego2017Curr,4.40642E+14,32.706936,-117.071029,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,1,0,39.20302617,0,19.60151308,0,0.07466526,0,5.597302305,0
2108,SanDiego2017Curr,4.40642E+14,32.804464,-117.170689,300,Developed,7595,vinegartree,Lophostemon confertus ,0,1,0,298.2836219,0,149.141811,0,0.55636254,0,3.348215517
2109,SanDiego2017Curr,4.40642E+14,32.804464,-117.170689,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,4,0,893.2818269,0,446.6409135,0,1.89777384,0,11.42089081
2110,SanDiego2017Curr,4.40642E+14,32.80169,-117.156027,300,Developed,8202,aleppo pine,Pinus halepensis ,0,1,0,4276.299794,0,2138.149897,0,4.97426616,0,49.07436719
2111,SanDiego2017Curr,4.40642E+14,32.80169,-117.156027,300,Developed,8222,Japanese cheesewood,Pittosporum tobira ,12,0,75.55354159,0,37.77677079,0,0.20692476,0,17.62746941,0
2113,SanDiego2017Curr,4.40642E+14,32.784123,-117.16474,300,Developed,6160,Bangalow palm,Archontophoenix cunninghamiana ,0,2,0,426.9481868,0,213.4740934,0,0.86576796,0,8.015741009
2114,SanDiego2017Curr,4.40642E+14,32.784123,-117.16474,300,Developed,764,peach,Prunus persica ,1,0,21.27549482,0,10.63774741,0,0.04586814,0,3.86350345,0
2115,SanDiego2017Curr,4.40642E+14,32.784123,-117.16474,300,Developed,8356,guava,Psidium guajava ,1,0,9.412056013,0,4.706028006,0,0.02405214,0,2.025927493,0
2117,SanDiego2017Curr,4.40642E+14,32.798038,-117.181044,300,Developed,992,melaleuca,Melaleuca quinquenervia ,0,4,0,1824.567631,0,912.2838156,0,2.89203804,0,17.40441878
2118,SanDiego2017Curr,4.40642E+14,32.798038,-117.181044,300,Developed,8561,Peruvian peppertree,Schinus molle ,0,5,0,870.05272,0,435.02636,0,1.3692267,0,8.240069656
2119,SanDiego2017Curr,4.40642E+14,32.820962,-117.158327,300,Developed,8222,Japanese cheesewood,Pittosporum tobira ,0,2,0,189.1919992,0,94.59599961,0,0.39366972,0,4.645338424
2123,SanDiego2017Curr,4.40642E+14,32.753722,-117.135737,300,Developed,6419,gold medallion tree,Cassia leptophylla ,0,1,0,110.2363255,0,55.11816273,0,0.2304315,0,1.386747433
2124,SanDiego2017Curr,4.40642E+14,32.753722,-117.135737,300,Developed,7489,Chinese juniper,Juniperus chinensis ,1,0,4.80651985,0,2.403259925,0,0.01968894,0,1.475986948,0
2125,SanDiego2017Curr,4.40642E+14,32.591103,-117.090533,1,Forest,8504,arroyo willow,Salix lasiolepis ,3,0,8.19761868,0,4.09880934,0,0.02776086,0,2.081100711,0
2126,SanDiego2017Curr,4.40642E+14,32.583697,-117.086941,300,Developed,6796,Italian cypress,Cupressus sempervirens ,1,0,22.10978916,0,11.05489458,0,0.09168174,0,22.72048772,0
2129,SanDiego2017Curr,4.40642E+14,32.541813,-117.040616,300,Developed,866,carrotwood,Cupaniopsis anacardioides ,0,1,0,98.28648524,0,49.14324262,0,0.21646926,0,1.302722026
2130,SanDiego2017Curr,4.40642E+14,32.560203,-117.063959,300,Developed,6124,Annona cherimola,Annona cherimola ,0,1,0,62.20684876,0,31.10342438,0,0.17103744,0,1.029311231
2131,SanDiego2017Curr,4.40642E+14,32.560203,-117.063959,300,Developed,6577,sweet orange,Citrus x sinensis ,0,1,0,71.47446852,0,35.73723426,0,0.15903864,0,0.957101897
2132,SanDiego2017Curr,4.40642E+14,32.553017,-117.081519,1,Forest,8504,arroyo willow,Salix lasiolepis ,1,14,1.302098482,2416.821457,0.651049241,1208.410729,0.005454,3.64349016,0.40886065,21.92669242
2134,SanDiego2017Curr,4.40642E+14,32.57505,-117.086643,300,Developed,6124,Annona cherimola,Annona cherimola ,1,0,4.684932239,0,2.34246612,0,0.01396224,0,1.046683265,0
2135,SanDiego2017Curr,4.40642E+14,32.57505,-117.086643,300,Developed,866,carrotwood,Cupaniopsis anacardioides ,0,1,0,60.75297328,0,30.37648664,0,0.14747616,0,0.887518357
2136,SanDiego2017Curr,4.40642E+14,32.57505,-117.086643,300,Developed,6998,loquat,Eriobotrya japonica ,0,1,0,65.69880012,0,32.84940006,0,0.15320286,0,0.921981903
2139,SanDiego2017Curr,4.40642E+14,32.765355,-117.11081,300,Developed,8707,brush cherry,Syzygium paniculatum ,0,1,0,45.98295312,0,22.99147656,0,0.13635,0,1.390780697
2146,SanDiego2017Curr,4.40642E+14,32.767764,-117.144856,300,Developed,7054,red ironbark,Eucalyptus sideroxylon ,0,5,0,2183.305465,0,1091.652732,0,3.22238682,0,19.39247303
2149,SanDiego2017Curr,4.40642E+14,32.741213,-117.166957,300,Developed,6035,East African yellowwood,Afrocarpus gracilior ,0,1,0,235.9353396,0,117.9676698,0,0.34038414,0,2.048447509
2150,SanDiego2017Curr,4.40642E+14,32.741213,-117.166957,300,Developed,6750,Corymbia citriodora,Corymbia citriodora ,1,1,47.64917018,269.0435756,23.82458509,134.5217878,0.087264,0.38483424,6.541770408,2.315950269
2151,SanDiego2017Curr,4.40642E+14,32.741213,-117.166957,300,Developed,6796,Italian cypress,Cupressus sempervirens ,0,3,0,229.4358622,0,114.7179311,0,0.52565652,0,3.163425268
2152,SanDiego2017Curr,4.40642E+14,32.741213,-117.166957,300,Developed,7030,sugargum,Eucalyptus cladocalyx ,0,1,0,283.1687061,0,141.584353,0,0.441774,0,2.65861638
2153,SanDiego2017Curr,4.40642E+14,32.741213,-117.166957,300,Developed,7160,Chinese banyan,Ficus microcarpa ,3,7,43.31715313,1022.171172,21.65857656,511.0855861,0.09800838,1.63309122,7.347225889,9.828018551
2154,SanDiego2017Curr,4.40642E+14,32.741213,-117.166957,300,Developed,8561,Peruvian peppertree,Schinus molle ,0,2,0,330.8414186,0,165.4207093,0,0.5118579,0,3.080384534
2156,SanDiego2017Curr,4.40642E+14,32.825666,-117.103078,1,Forest,512,river redgum,Eucalyptus camaldulensis ,0,2,0,1366.449946,0,683.2249731,0,1.10399868,0,6.643915156
2157,SanDiego2017Curr,4.40642E+14,32.825666,-117.103078,1,Forest,7051,Western Australian floodedgum,Eucalyptus rudis ,0,3,0,1559.334165,0,779.6670823,0,2.07475614,0,12.48597848
2158,SanDiego2017Curr,4.40642E+14,32.825666,-117.103078,1,Forest,547,velvet ash,Fraxinus velutina ,0,2,0,406.5127511,0,203.2563755,0,0.37354446,0,2.24800785
2159,SanDiego2017Curr,4.40642E+14,32.825666,-117.103078,1,Forest,8504,arroyo willow,Salix lasiolepis ,0,7,0,836.7474979,0,418.3737489,0,1.34975592,0,8.122893601
2160,SanDiego2017Curr,4.40642E+14,32.825666,-117.103078,1,Forest,8885,Washington fan palm,Washingtonia robusta ,0,1,0,1135.050462,0,567.5252312,0,1.22715,0,7.385045499
2162,SanDiego2017Curr,4.40642E+14,32.80191,-117.044677,300,Developed,6796,Italian cypress,Cupressus sempervirens ,0,3,0,558.8039513,0,279.4019756,0,1.20091626,,65.70154216
2166,SanDiego2017Curr,4.40642E+14,32.795717,-117.028948,300,Developed,8150,pygmy date palm,Phoenix roebelenii ,0,7,0,682.5470312,0,341.2735156,0,1.794366,0,10.79857764
2167,SanDiego2017Curr,4.40642E+14,32.795717,-117.028948,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,3,0,897.5665882,0,448.7832941,0,1.37102652,0,8.250901056
2168,SanDiego2017Curr,4.40642E+14,32.793995,-117.061394,300,Developed,8201,Canary Island pine,Pinus canariensis ,0,1,0,2129.040236,0,1064.520118,0,2.83520736,0,17.06240912
2169,SanDiego2017Curr,4.40642E+14,32.793995,-117.061394,300,Developed,8198,Japanese black pine,Pinus thunbergii ,0,12,0,2038.412051,0,1019.206026,0,4.01054436,0,24.13564159
2172,SanDiego2017Curr,4.40642E+14,32.78536,-117.10483,300,Developed,7030,sugargum,Eucalyptus cladocalyx ,0,2,0,464.0641255,0,232.0320627,0,0.73618092,0,4.430370851
2173,SanDiego2017Curr,4.40642E+14,32.78536,-117.10483,300,Developed,8150,pygmy date palm,Phoenix roebelenii ,0,2,0,240.606342,0,120.303171,0,0.63397296,0,3.815278617
2174,SanDiego2017Curr,4.40642E+14,32.78536,-117.10483,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,2,0,934.1873123,0,467.0936561,0,1.2784176,0,7.693576289
2175,SanDiego2017Curr,4.40642E+14,33.015465,-117.069809,300,Developed,992,melaleuca,Melaleuca quinquenervia ,0,3,0,1109.821543,0,554.9107717,0,1.67841396,0,10.1007729
2176,SanDiego2017Curr,4.40642E+14,33.007938,-117.07668,300,Developed,6259,whiteflower kurrajong,Brachychiton populneum ,0,1,0,351.730385,0,175.8651925,0,0.57861486,0,3.482131009
2177,SanDiego2017Curr,4.40642E+14,33.007938,-117.07668,300,Developed,858,camphortree,Cinnamomum camphora ,0,7,0,1007.782877,0,503.8914384,0,1.70339328,0,10.2510996
2178,SanDiego2017Curr,4.40642E+14,32.900571,-117.125816,300,Developed,6259,whiteflower kurrajong,Brachychiton populneum ,0,1,0,82.97251614,0,41.48625807,0,0.1649835,0,0.992878339
2179,SanDiego2017Curr,4.40642E+14,32.900571,-117.125816,300,Developed,7054,red ironbark,Eucalyptus sideroxylon ,0,3,0,1692.907205,0,846.4536027,0,2.10028086,0,12.63958743
2180,SanDiego2017Curr,4.40642E+14,32.828173,-117.195139,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,1,0,229.0683904,0,114.5341952,0,0.40337784,0,2.427546512
2181,SanDiego2017Curr,4.40642E+14,32.962878,-117.123826,300,Developed,8202,aleppo pine,Pinus halepensis ,3,9,20.1021354,3056.705222,10.0510677,1528.352611,0.1137159,4.42253952,8.524744563,26.61504753
2182,SanDiego2017Curr,4.40642E+14,32.962878,-117.123826,300,Developed,8815,tipa,Tipuana tipu ,0,1,0,169.1072586,0,84.55362928,0,0.3067875,0,1.846261375
2185,SanDiego2017Curr,4.40642E+14,32.844272,-117.223597,300,Developed,6019,Sydney golden wattle,Acacia longifolia ,0,2,0,204.3936567,0,102.1968283,0,0.4540455,0,2.732466835
2186,SanDiego2017Curr,4.40642E+14,32.844272,-117.223597,300,Developed,7577,Japanese privet,Ligustrum japonicum ,0,2,0,59.1585228,0,29.5792614,0,0.6067575,0,3.651494719
2187,SanDiego2017Curr,4.40642E+14,32.844272,-117.223597,300,Developed,8202,aleppo pine,Pinus halepensis ,0,1,0,1435.948762,0,717.9743812,0,2.5211115,0,15.1721657
2188,SanDiego2017Curr,4.40642E+14,32.844272,-117.223597,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,2,0,1451.330846,0,725.6654231,0,1.74620718,0,10.50875563
2189,SanDiego2017Curr,4.40642E+14,32.822099,-117.219343,300,Developed,6329,weeping bottlebrush,Callistemon viminalis ,0,2,0,309.3574048,0,154.6787024,0,0.7278363,0,4.380152542
2190,SanDiego2017Curr,4.40642E+14,32.822099,-117.219343,300,Developed,652,southern magnolia,Magnolia grandiflora ,0,1,0,160.6521966,0,80.32609831,0,0.33182136,0,1.996916303
2191,SanDiego2017Curr,4.40642E+14,32.822099,-117.219343,300,Developed,7861,ngaio tree,Myoporum laetum ,0,12,0,2805.934138,0,1402.967069,0,3.99145536,0,24.0207631
2192,SanDiego2017Curr,4.40642E+14,32.822099,-117.219343,300,Developed,8222,Japanese cheesewood,Pittosporum tobira ,0,2,0,275.9207936,0,137.9603968,0,0.58777758,0,3.537272682
2195,SanDiego2017Curr,4.40642E+14,32.846721,-117.277728,300,Developed,8885,Washington fan palm,Washingtonia robusta ,0,3,0,4945.530481,0,2472.76524,0,3.74809788,0,22.55622653
2198,SanDiego2017Curr,4.40642E+14,32.793101,-117.194752,300,Developed,6157,Norfolk Island pine,Araucaria heterophylla ,0,1,0,1765.603179,0,882.8015896,0,1.70868366,0,10.28293735
2200,SanDiego2017Curr,4.40642E+14,32.817888,-117.200875,300,Developed,139,Torrey pine,Pinus torreyana ,0,2,0,2441.012636,0,1220.506318,0,3.58551414,0,21.57779005
2201,SanDiego2017Curr,4.40642E+14,32.755197,-117.069221,200,Rangeland,8885,Washington fan palm,Washingtonia robusta ,0,3,0,3697.834,0,1848.917,0,4.24681164,0,25.55750902
2202,SanDiego2017Curr,4.40642E+14,32.813423,-117.132801,300,Developed,7036,white ironbark,Eucalyptus leucoxylon ,0,1,0,737.476492,0,368.738246,0,0.79852014,0,4.805531163
2203,SanDiego2017Curr,4.40642E+14,32.813423,-117.132801,300,Developed,730,California sycamore,Platanus racemosa ,0,3,0,329.9983648,0,164.9991824,0,0.64722618,0,3.895037109
2205,SanDiego2017Curr,4.40642E+14,32.812027,-117.113808,200,Rangeland,100,pine spp.,Pinus spp. ,0,1,0,87.53902169,0,43.76951084,0,0.33182136,0,1.996916303
2208,SanDiego2017Curr,4.40642E+14,32.77686,-117.076641,300,Developed,8152,date palm,Phoenix dactylifera ,0,1,0,1211.026666,0,605.513333,0,1.968894,0,11.84889522
2209,SanDiego2017Curr,4.40642E+14,32.747677,-117.070506,300,Developed,6160,Bangalow palm,Archontophoenix cunninghamiana ,0,3,0,411.4509092,0,205.7254546,0,0.87122196,0,5.24305408
2212,SanDiego2017Curr,4.40642E+14,32.773659,-117.070625,300,Developed,858,camphortree,Cinnamomum camphora ,0,1,0,61.07591706,0,30.53795853,0,0.13635,0,1.206706781
2213,SanDiego2017Curr,4.40642E+14,32.773659,-117.070625,300,Developed,7489,Chinese juniper,Juniperus chinensis ,0,1,0,76.69005753,0,38.34502876,0,0.20294334,0,1.796062373
2214,SanDiego2017Curr,4.40642E+14,32.773659,-117.070625,300,Developed,8150,pygmy date palm,Phoenix roebelenii ,0,5,0,938.6826095,0,469.3413047,0,2.23646724,0,19.7928873
2215,SanDiego2017Curr,4.40642E+14,32.773659,-117.070625,300,Developed,8563,Brazilian peppertree,Schinus terebinthifolius ,0,3,0,225.7212325,0,112.8606162,0,0.46588068,0,4.123075729
2216,SanDiego2017Curr,4.40642E+14,32.773659,-117.070625,300,Developed,8686,queen palm,Syagrus romanzoffiana ,0,2,0,791.2126989,0,395.6063495,0,1.34779248,0,11.92805519
2219,SanDiego2017Curr,4.40642E+14,32.713402,-117.059563,300,Developed,6796,Italian cypress,Cupressus sempervirens ,0,2,0,512.930931,0,256.4654655,0,1.101708,0,6.630129737
2220,SanDiego2017Curr,4.40642E+14,32.713402,-117.059563,300,Developed,7489,Chinese juniper,Juniperus chinensis ,0,4,0,252.5415638,0,126.2707819,0,0.75554262,0,4.546890458
2222,SanDiego2017Curr,4.40642E+14,33.023148,-117.062034,300,Developed,8004,olive,Olea europaea ,0,9,0,2913.680511,0,1456.840256,0,3.94455096,0,23.73849025
2223,SanDiego2017Curr,4.40642E+14,32.991628,-117.065809,300,Developed,8201,Canary Island pine,Pinus canariensis ,0,2,0,3775.072779,0,1887.53639,0,3.81540024,0,22.96125524
2224,SanDiego2017Curr,4.40642E+14,32.961591,-117.098584,300,Developed,6034,yellowwood,Afrocarpus falcatus ,0,1,0,128.4151117,0,64.20755584,0,0.25966494,,7.103071035
2225,SanDiego2017Curr,4.40642E+14,32.961591,-117.098584,400,Other,8729,saltcedar,Tamarix ramosissima ,0,1,0,344.8866023,0,172.4433012,0,0.74659806,0,5.76033549
2226,SanDiego2017Curr,4.40642E+14,32.975222,-117.137344,300,Developed,866,carrotwood,Cupaniopsis anacardioides ,1,0,1.714474237,0,0.857237119,0,0.00659934,0,0.494721387,0
2228,SanDiego2017Curr,4.40642E+14,32.767982,-117.181634,300,Developed,6997,bronze loquat,Eriobotrya deflexa ,0,1,0,80.53234919,0,40.2661746,0,0.1649835,0,0.992878339
2230,SanDiego2017Curr,4.40643E+14,32.808194,-117.252141,300,Developed,7489,Chinese juniper,Juniperus chinensis ,0,1,0,402.6957153,0,201.3478576,0,1.00877184,0,6.070835625
2231,SanDiego2017Curr,4.40643E+14,32.757386,-117.211766,300,Developed,8885,Washington fan palm,Washingtonia robusta ,0,1,0,383.4546415,0,191.7273208,0,0.6013035,0,3.618672295
2232,SanDiego2017Curr,4.40643E+14,32.748954,-117.230323,300,Developed,7160,Chinese banyan,Ficus microcarpa ,3,0,6.080722256,0,3.040361128,0,0.02230686,0,1.67224006,0
2238,WashingtonDC2018Curr,5.08333E+14,38.901061,-76.951013,300,Developed,972,American elm,Ulmus americana ,0,1,0,2273.462368,0,1136.731184,0,2.31445944,0,13.92852404
2247,WashingtonDC2018Curr,5.08333E+14,38.889858,-76.934863,300,Developed,129,eastern white pine,Pinus strobus ,0,1,0,408.3182764,0,204.1591382,0,0.79852014,0,4.805531163
